6154.77 453
78954.9 775
74140.7 453
80607.7 775
26613.6 453
78834.7 453
78620.3 453
78531.9 453
78577 453
78599.7 453
78834.9 453
78855.7 453
28088.6 787
78599.8 453
80702.6 453
80702.8 906
28668.7 867
27312.1 774
26599.2 453
70228.7 453
78724.5 453
74113.5 453
80850.1 863
78480.3 453
78845 453
78845.2 453
78521.5 453
78610.1 453
78807.6 453
81574.3 931
79778.5 453
28099.1 775
78589.5 453
78866.4 453
80573.8 775
78542.7 453
79778.7 783
26442.3 930
78866.7 453
70194.2 453
26656.9 950
78714.3 453
70203.5 453
27249.3 811
78917.7 453
79755 963
26504.6 774
80546.2 774
29091.5 775
78509.4 453
26480.6 863
78509.5 453
78532.2 453
80629.1 807
27088.1 775
80633 774
78479.8 453
7839.98 453
78824.5 453
78907.4 453
80614.8 774
26729.5 754
78609.9 453
78448.2 453
74251.7 835
80536.2 1222
78689.5 453
26767.6 775
78808.1 453
80316.1 453
78469.4 453
78469.6 453
78930.8 453
78689.8 453
78448.8 453
7971.38 775
78725.8 453
26830.5 453
79538.4 775
26898.5 453
29086.1 979
27078.8 875
26416.7 743
78679.3 453
80375.7 453
81361.5 774
78459.2 453
28153.3 453
78941.3 453
80694 453
78736.1 453
26729 453
78929.8 453
26663.9 775
32654 735
27318.2 782
78819.1 453
74142.3 453
80841.1 815
26338.4 453
26609.5 453
6156.7 453
78747.8 453
26790.7 774
24628.9 775
78878.1 453
78554.5 453
32798.6 775
26647.6 453
28143.2 453
27089.7 787
26918.8 453
26406.8 775
78919.6 453
78889.7 453
27110.9 791
26736.7 775
78946.6 453
74100.4 791
80808.4 775
5067.54 453
78797 453
78946.9 1430
26637.3 453
80240.6 453
78544.3 453
78764.5 453
26637.6 453
80240.9 453
28050.4 453
26908.7 453
78764.9 453
26908.9 453
26681.4 1031
77691.1 978
74331.2 859
76720.5 979
32286.9 775
5067.78 875
26821.1 453
26627.1 453
80603 775
78754.3 453
80604 871
78775.2 453
78737.6 453
70211.8 453
78466.6 453
27174.9 774
26919.2 850
83061.9 875
81587.1 775
32261.2 775
74200.2 775
29176.8 826
78661 453
79782.4 775
28159.1 774
78587.6 453
78879.4 453
79764 453
74185.7 763
78644.3 453
28082.4 453
78796.9 453
26398.8 1011
78700 453
78456.3 453
78456.4 453
70192.5 453
78477.3 453
26811.4 453
26472.7 807
78703 453
70222.8 453
78650.9 453
78459 453
80032.7 827
80241.8 453
28625.2 839
78634.1 453
79787.4 774
78786.6 453
78477.9 453
78786.7 453
26891.5 453
26870.7 453
26623.9 453
5028.56 453
78446.1 453
78566.7 453
26870.8 453
26362.8 739
80513.2 453
78566.9 453
28123.5 783
78467.2 453
32700.2 775
74084 731
78488.1 453
7838.7 453
5192.66 774
78499.3 453
26483.7 1031
78490.4 453
78488.5 453
78776.4 453
26319.8 811
79741.6 911
74409.9 979
78556.5 453
28056.5 453
26860.6 453
26723.2 453
26881.7 453
79883.4 787
78713.2 453
80435.8 453
70193.5 453
79746.3 774
70223.6 453
