6154.77 250
78954.9 250
74140.7 250
80607.7 250
26613.6 250
78834.7 250
78620.3 250
78531.9 250
78577 250
78599.7 250
78834.9 250
78855.7 250
28088.6 250
78599.8 250
80702.6 250
80702.8 250
28668.7 250
27312.1 250
26599.2 250
70228.7 250
78724.5 250
74113.5 250
80850.1 250
78480.3 250
78845 250
78845.2 250
78521.5 250
78610.1 250
78807.6 250
81574.3 250
79778.5 250
28099.1 250
78589.5 250
78866.4 250
80573.8 250
78542.7 250
79778.7 250
26442.3 250
78866.7 250
70194.2 250
26656.9 250
78714.3 250
70203.5 250
27249.3 250
78917.7 250
79755 250
26504.6 250
80546.2 250
29091.5 250
78509.4 250
26480.6 250
78509.5 250
78532.2 250
80629.1 250
27088.1 250
80633 250
78458.9 250
78479.8 250
7839.98 250
78824.5 250
80144.4 250
78907.4 250
80614.8 250
26729.5 250
78609.9 250
78448.2 250
74251.7 250
80536.2 250
78689.5 250
26767.6 250
78808.1 250
80316.1 250
78469.4 250
78469.6 250
78930.8 250
78689.8 250
78448.8 250
7971.38 250
78725.8 250
26830.5 250
79538.4 250
26898.5 250
29086.1 250
27078.8 250
26416.7 250
78679.3 250
80375.7 250
81361.5 250
78459.2 250
28153.3 250
78941.3 250
80694 250
78736.1 250
26729 250
78929.8 250
26663.9 250
32654 250
27318.2 250
78819.1 250
74142.3 250
80841.1 250
26338.4 250
26609.5 250
6156.7 250
78747.8 250
26790.7 250
24628.9 250
78878.1 250
78554.5 250
32798.6 250
26647.6 250
28143.2 250
27089.7 250
26918.8 250
26406.8 250
78919.6 250
78889.7 250
27110.9 250
26736.7 250
78946.6 250
74100.4 250
80808.4 250
5067.54 250
78797 250
78946.9 250
26637.3 250
80240.6 250
78544.3 250
78764.5 250
26637.6 250
80240.9 250
28050.4 250
26908.7 250
78764.9 250
26908.9 250
26681.4 250
77691.1 250
74331.2 250
76720.5 250
32286.9 250
5067.78 250
26821.1 250
26627.1 250
80603 250
78754.3 250
80604 250
78775.2 250
78737.6 250
70211.8 250
78466.6 250
27174.9 250
26919.2 250
83061.9 250
81587.1 250
32261.2 250
74200.2 250
29176.8 250
78661 250
78587.5 250
79782.4 250
28159.1 250
78879.4 250
79764 250
74185.7 250
78644.3 250
28082.4 250
78796.9 250
26398.8 250
78700 250
78456.3 250
78456.4 250
29077.8 250
70192.5 250
78477.3 250
26811.4 250
26472.7 250
78703 250
70222.8 250
78650.9 250
28625.1 250
80032.7 250
80241.8 250
78634.1 250
79787.4 250
78786.6 250
78477.9 250
78786.7 250
5028.55 250
26891.5 250
26870.7 250
26623.9 250
78446.1 250
78566.7 250
26870.8 250
26362.8 250
80513.2 250
78566.9 250
28123.5 250
78467.2 250
32700.2 250
74084 250
78488.1 250
7838.7 250
5192.66 250
78499.3 250
26483.7 250
78490.4 250
78488.5 250
78776.4 250
26319.8 250
79741.6 250
74409.9 250
78556.5 250
28585.4 250
28056.5 250
26860.6 250
26723.2 250
26881.7 250
79883.4 250
78713.2 250
80435.8 250
70193.5 250
79746.3 250
70223.6 250
