29984.5 250
28067.1 250
23113.9 250
2345.49 250
91.052 250
81480.6 250
81201.9 250
57905.2 250
51768.7 250
52701.8 250
32506.5 250
30777.8 250
24852.8 250
15093.4 250
10635.1 250
9575.05 250
1808.31 250
80801.7 250
49805.4 250
51471.7 250
32565.1 250
29324.1 250
25523 250
25388.6 250
25091.5 250
9164.46 250
78258.7 250
67386.1 250
60314.6 250
50045.6 250
32199.9 250
29235.7 250
13534.2 250
63433.8 250
50166.1 250
52466.9 250
31846.6 250
31255.8 250
30117.5 250
26564 250
25974.3 250
21494 250
13263.3 250
2165.34 250
61507 250
61326.7 250
48789.9 250
20671.2 250
14731 250
9043.21 250
8149.16 250
80860.6 250
80211.1 250
61326.8 250
57070.5 250
30176.2 250
26395.6 250
22093.2 250
21613.6 250
18634.4 250
80628.9 250
58567.9 250
57132.5 250
56349 250
29142.1 250
27708.6 250
26154.7 250
21975.1 250
9813.63 250
6632.98 250
827.951 250
83919.3 250
52523.9 250
54212.9 250
16832 250
15756.5 250
10093.8 250
8569.68 250
526.041 250
80390.5 250
66144.9 250
63372.2 250
62951.1 250
52900.4 250
32445.2 250
30405.9 250
27887.9 250
19834.9 250
9222.73 250
1749.48 250
63554.8 250
29716.3 250
28962.3 250
19656.4 250
18996.2 250
827.954 250
59351 250
48670.4 250
52462.1 250
32142.5 250
25854.4 250
22756.1 250
20430.8 250
526.044 250
345.706 250
79717 250
67742.6 250
28427.8 250
26838.4 250
26181.8 250
22574 250
19176.5 250
10212.7 250
6689.46 250
1986.54 250
79145.7 250
77838.4 250
60556.4 250
50695.9 250
54155.2 250
52644.9 250
25164.1 250
8449.3 250
6991.56 250
6005.89 250
345.709 250
147.792 250
78965.8 250
31554.3 250
31018 250
24131.5 250
20070.1 250
9696.86 250
8751.94 250
80300.6 250
56288.8 250
53677.8 250
55564.8 250
24925.7 250
23710.5 250
17493 250
8746.17 250
55103.7 250
50397.1 250
31789.7 250
23234.4 250
19950.8 250
13706.8 250
13473.5 250
84661.7 250
66322.8 250
58087.3 250
52221.8 250
29864.1 250
28248 250
26897.5 250
22453.9 250
17252.9 250
11114.3 250
8188.22 250
4900.11 250
86371.6 250
79852.2 250
57607.8 250
57431.1 250
51351.2 250
53017.5 250
31842.6 250
28605.5 250
24011.3 250
11596.4 250
82277 250
80374.5 250
67156.3 250
67099.7 250
65886.9 250
57666.4 250
52583.4 250
32388.1 250
19536.8 250
9917.04 250
9518.4 250
83800.5 250
83561.4 250
63853.3 250
60613.8 250
59532.7 250
58688.1 250
55444.7 250
13765.7 250
81322.8 250
79679.2 250
