69598.4 250
74674.2 250
70316.9 250
32260.1 250
81258.7 250
80913.5 250
76922.9 250
80944.8 250
79769.7 250
77512.3 250
76921.2 250
69731.3 250
32235.1 250
6108.02 250
32239.8 250
31835.8 250
82521.9 250
70362.6 250
32270.3 250
70340.8 250
48866.6 250
26438.9 250
80713.1 250
79793.6 250
77155.9 250
69796.6 250
32660.6 250
49033.1 250
70364.1 250
52043.1 250
32235.8 250
82518.8 250
74579.7 250
65870 250
