2026-01-19 06:48:03.009 250
2026-01-19 04:51:24.495 250
2026-01-19 03:57:18.361 250
2026-01-19 03:34:54.964 250
2026-01-19 00:13:39.945 250
2026-01-18 22:11:46.567 250
2026-01-18 18:23:16.941 250
2026-01-18 18:17:01.409 250
2026-01-18 18:01:59.611 250
2026-01-19 08:14:07.251 250
2026-01-19 03:57:18.362 250
2026-01-19 03:34:54.965 250
2026-01-19 02:46:09.371 250
2026-01-19 00:17:38.129 250
2026-01-18 22:32:19.083 250
2026-01-18 16:31:04.991 250
2026-01-19 07:04:12.62 250
2026-01-19 04:51:24.497 250
2026-01-19 03:34:54.966 250
2026-01-19 00:13:39.947 250
2026-01-18 22:11:46.569 250
2026-01-18 14:35:17.782 250
2026-01-19 00:13:39.948 250
2026-01-18 23:57:22.035 250
2026-01-18 18:27:14.923 250
2026-01-18 18:01:59.614 250
2026-01-18 16:31:04.993 250
2026-01-19 08:48:43.165 250
2026-01-19 04:29:27.72 250
2026-01-19 03:41:51.616 250
2026-01-19 03:34:54.968 250
2026-01-19 01:50:22.233 250
2026-01-18 16:31:04.994 250
2026-01-18 16:27:02.141 250
2026-01-18 14:35:17.784 250
2026-01-19 08:48:43.166 250
2026-01-19 07:00:02.17 250
2026-01-19 03:41:51.617 250
2026-01-19 02:46:09.375 250
2026-01-19 02:26:43.676 250
2026-01-19 01:50:22.234 250
2026-01-18 18:15:01.611 250
2026-01-18 14:35:17.785 250
2026-01-19 07:58:36.024 250
2026-01-19 03:41:51.618 250
2026-01-19 03:32:54.65 250
2026-01-19 02:46:09.376 250
2026-01-19 01:50:22.235 250
2026-01-18 22:10:54.379 250
2026-01-18 18:15:01.612 250
2026-01-18 17:12:00.425 250
2026-01-18 15:23:55.84 250
2026-01-18 14:52:29.783 250
2026-01-19 08:48:43.168 250
2026-01-19 07:58:36.025 250
2026-01-19 06:04:07.834 250
2026-01-19 05:11:26.86 250
2026-01-19 04:05:22.204 250
2026-01-19 03:41:51.619 250
2026-01-19 01:50:22.236 250
2026-01-19 00:17:39.25 250
2026-01-18 22:32:19.089 250
2026-01-18 18:40:59.212 250
2026-01-18 18:15:01.613 250
2026-01-18 18:01:59.618 250
2026-01-18 17:20:01.07 250
2026-01-18 17:12:00.426 250
2026-01-18 14:52:29.784 250
2026-01-19 07:58:36.026 250
2026-01-19 05:36:21.499 250
2026-01-19 04:20:28.191 250
2026-01-19 04:05:22.205 250
2026-01-18 18:15:01.614 250
2026-01-18 17:12:00.427 250
2026-01-18 15:11:16.509 250
2026-01-19 06:04:07.836 250
2026-01-19 05:46:21.82 250
2026-01-19 05:30:27.935 250
2026-01-19 04:05:22.206 250
2026-01-19 02:46:09.379 250
2026-01-19 02:19:40.37 250
2026-01-18 21:59:56.451 250
2026-01-18 18:15:01.615 250
2026-01-18 17:30:01.98 250
2026-01-18 17:12:00.428 250
2026-01-18 15:24:55.992 250
2026-01-19 05:24:27.88 250
2026-01-19 05:23:28.36 250
2026-01-19 02:25:19.911 250
2026-01-19 02:19:40.38 250
2026-01-19 01:50:22.239 250
2026-01-18 22:05:51.086 250
2026-01-18 17:12:00.429 250
2026-01-19 05:33:21.651 250
2026-01-19 04:05:22.208 250
2026-01-19 00:41:56.662 250
2026-01-19 00:04:38.365 250
2026-01-18 18:15:01.617 250
2026-01-18 15:24:55.994 250
2026-01-19 05:57:06.712 250
2026-01-19 00:41:56.663 250
2026-01-18 18:15:01.618 250
2026-01-18 15:24:55.995 250
2026-01-18 15:55:03.382 250
2026-01-19 03:50:18.357 250
2026-01-18 13:52:57.19 250
2026-01-18 15:24:55.996 250
2026-01-18 15:55:03.383 250
2026-01-18 15:42:00.651 250
2026-01-19 07:19:46.123 250
2026-01-19 05:58:05.01 250
2026-01-19 05:33:21.654 250
2026-01-19 05:12:27.2 250
2026-01-19 01:57:22.471 250
2026-01-19 00:41:56.665 250
2026-01-18 21:59:56.456 250
2026-01-18 18:13:02.021 250
2026-01-18 15:55:03.384 250
