13471.8 250
60791.9 250
50580 250
13439.7 250
31130.2 250
23641.2 250
13470.2 250
8742.83 250
51578.2 250
8727.68 250
1684.19 250
51531.7 250
1666.73 250
64499.5 250
64452.9 250
1666.74 250
19894.3 250
31122.1 250
13440.6 250
60838.6 250
50626.6 250
19941.2 250
23594.5 250
